id,submission_id,question_id,answer_raw,answer_score,answer_text_en,answer_text_fr,is_list
559,28,IA-07,"Knockri has been selected through a vetted process to ensure Government of Canada’s standards and policies are adhered to. In addition to completing an Algorithmic Impact Assessment, the team has consulted with TBS’s Access to Information and Privacy Office, Information Technology Division, and Legal Services to fulfill a thorough investigation of the pilot. Through the analysis and development with Knockri’s platform, the organization will take several steps and actions to analyze, plan and test the platform requirements, design and run the assessments while concurrently reviewing and calibrating the results against the objectives.

To ensure that the system remains focused on addressing the identified client needs, we will establish a clear set of key performance indicators (KPIs) aligned with the proposed benefits for clients. Throughout the project we will maintain ongoing communication with both our team and Knockri to make necessary improvements and refinements. We will also conduct regular assessments to ensure the system is performing its intended functions. For HR staff using the Knockri solution, training will be used to promote proper use, which includes the interpretation of model output as well as its role in the decision-making process. In addition, we will examine the performance of candidates on the Knockri assessment across protected groups, when technically feasible. This will provide an indication of how the Knockri system may be influencing the diversity of candidate pools when used in TBS recruitment efforts. ",,"Knockri has been selected through a vetted process to ensure Government of Canada’s standards and policies are adhered to. In addition to completing an Algorithmic Impact Assessment, the team has consulted with TBS’s Access to Information and Privacy Office, Information Technology Division, and Legal Services to fulfill a thorough investigation of the pilot. Through the analysis and development with Knockri’s platform, the organization will take several steps and actions to analyze, plan and test the platform requirements, design and run the assessments while concurrently reviewing and calibrating the results against the objectives.

To ensure that the system remains focused on addressing the identified client needs, we will establish a clear set of key performance indicators (KPIs) aligned with the proposed benefits for clients. Throughout the project we will maintain ongoing communication with both our team and Knockri to make necessary improvements and refinements. We will also conduct regular assessments to ensure the system is performing its intended functions. For HR staff using the Knockri solution, training will be used to promote proper use, which includes the interpretation of model output as well as its role in the decision-making process. In addition, we will examine the performance of candidates on the Knockri assessment across protected groups, when technically feasible. This will provide an indication of how the Knockri system may be influencing the diversity of candidate pools when used in TBS recruitment efforts. ","La plateforme Knockri a été sélectionnée dans le cadre d’un processus vérifié afin de garantir le respect des normes et des politiques du gouvernement du Canada. En plus de réaliser une évaluation des répercussions algorithmiques, l’équipe a consulté le Bureau de l’accès à l’information et de la protection des renseignements personnels, la Division des technologies de l’information et les Services juridiques du SCT pour mener une enquête approfondie sur le projet pilote. Grâce à l’analyse et au développement de la plateforme Knockri, l’organisation prendra plusieurs étapes et actions en vue d’analyser, planifier et vérifier les exigences de la plateforme, concevoir et réaliser les évaluations tout en examinant et en calibrant simultanément les résultats par rapport aux objectifs.

Afin de garantir que la plateforme reste axée sur la satisfaction des besoins déterminés par les clients, nous établirons un ensemble clair d’indicateurs de rendement clés (IRC) harmonisés avec les avantages proposés pour les clients. Tout au long du projet, nous maintiendrons une communication continue avec notre équipe et l’entreprise Knockri afin d’apporter les améliorations et affinements nécessaires. Nous procéderons également à des évaluations périodiques afin de garantir que la plateforme remplit les fonctions prévues. Pour le personnel des RH utilisant la plateforme Knockri, une séance formation sera organisée afin de promouvoir sa bonne utilisation, ce qui comprend l’interprétation des résultats du modèle ainsi que son rôle dans le processus de prise de décision. De plus, nous examinerons le rendement des candidatures à l’évaluation au moyen de la plateforme Knockri parmi les groupes en quête d’équité, lorsque cela est techniquement possible. Cela fournira une indication de la manière dont la plateforme Knockri peut influencer la diversité des bassins de candidatures lorsqu’elle est utilisée dans le cadre des efforts de recrutement du SCT. ",false
560,28,IA-08,"Trade-off: Automated systems may lack the personal touch and human connection that can be established during in-person interviews. 

Consideration: While it is possible that the use of automation may reduce human connection in the hiring process to a certain extent, the human touch can also be a source of bias in the hiring process. In addition, when resources preclude the use of in-person interviews for all candidates, the Knockri system provides more candidates with an opportunity to complete an interview which can increase perceptions of inclusion in the hiring process. Steps will also be taken to enhance the human element of the automated interview (i.e., human recordings of interview questions, intro and outro videos, and personalized email communications). In addition, as previously mentioned, candidates will have the option to opt out of the automated assessment process and be assessed in-person instead. 

Trade-off: Automated systems might have limitations in grasping the full contextual understanding of responses, potentially leading to misinterpretations.

Consideration: Models are not perfect, and it is possible that the Knockri system may not fully understand the nuances in a candidate’s interview response. However, the system is only expected to provide an indication of candidate attributes that are required for performance on the job. The information gleaned from the Knockri system will be used in combination with other information on the candidate to get a richer understanding. In addition, TBS HR has the ability to review the audio recording of any candidates response to ensure they are properly assessed.

Trade-off: While automated systems can be efficient, the initial setup costs and maintenance might be higher than traditional in-person interviews. 

Consideration: The initial cost for setup is reasonable given the cost and time to conduct in-person interviews. Knockri is responsible for maintaining the system and this is at no additional cost to the organization. 
 
Trade-off: Automated systems provide standardized evaluations, but they may lack the flexibility to adapt to unique situations or industries. 

Consideration: Knockri has the ability to customize the automated assessment of candidates to achieve alignment with the unique behavioural attributes that are deemed important for success within the TBS. In collaboration with the TBS, Knockri will identify the behavioural attributes to be measured, the behaviours that underly each behavioural attribute, and behavioural interview questions that will be used to assess each attribute. The Knockri system is capable of measuring the universe of work-related behaviour and is highly customizable. This flexibility will serve the purpose of aligning the assessment process with a high degree of contextual specificity.  

Trade-off: The removal of human bias by using automation introduces the potential for algorithmic bias. 

Consideration: Although algorithms deployed by Knockri are designed to be deterministic it is possible that bias can be introduced in the development of these algorithms. There are several reasons why issues of algorithmic bias are of minimal concern. First, the algorithmic training process used by Knockri does not involve human evaluations of interviews as a target for training. Instead, a more objective training process of behavioural annotation is used to minimize the impact of human bias in training data. This suggests that biases in human evaluation are not trained into the model. Second, Knockri has provided TBS with documentation that shows that behavioural predictions made by the Knockri algorithm perform equally across demographic groups. Third, the algorithms deployed by Knockri are static and do not change once they are in production and are not altered by new input data. This prevents against issues of data drift and the degradation of results that have already been shared with the TBS team.",,"Trade-off: Automated systems may lack the personal touch and human connection that can be established during in-person interviews. 

Consideration: While it is possible that the use of automation may reduce human connection in the hiring process to a certain extent, the human touch can also be a source of bias in the hiring process. In addition, when resources preclude the use of in-person interviews for all candidates, the Knockri system provides more candidates with an opportunity to complete an interview which can increase perceptions of inclusion in the hiring process. Steps will also be taken to enhance the human element of the automated interview (i.e., human recordings of interview questions, intro and outro videos, and personalized email communications). In addition, as previously mentioned, candidates will have the option to opt out of the automated assessment process and be assessed in-person instead. 

Trade-off: Automated systems might have limitations in grasping the full contextual understanding of responses, potentially leading to misinterpretations.

Consideration: Models are not perfect, and it is possible that the Knockri system may not fully understand the nuances in a candidate’s interview response. However, the system is only expected to provide an indication of candidate attributes that are required for performance on the job. The information gleaned from the Knockri system will be used in combination with other information on the candidate to get a richer understanding. In addition, TBS HR has the ability to review the audio recording of any candidates response to ensure they are properly assessed.

Trade-off: While automated systems can be efficient, the initial setup costs and maintenance might be higher than traditional in-person interviews. 

Consideration: The initial cost for setup is reasonable given the cost and time to conduct in-person interviews. Knockri is responsible for maintaining the system and this is at no additional cost to the organization. 
 
Trade-off: Automated systems provide standardized evaluations, but they may lack the flexibility to adapt to unique situations or industries. 

Consideration: Knockri has the ability to customize the automated assessment of candidates to achieve alignment with the unique behavioural attributes that are deemed important for success within the TBS. In collaboration with the TBS, Knockri will identify the behavioural attributes to be measured, the behaviours that underly each behavioural attribute, and behavioural interview questions that will be used to assess each attribute. The Knockri system is capable of measuring the universe of work-related behaviour and is highly customizable. This flexibility will serve the purpose of aligning the assessment process with a high degree of contextual specificity.  

Trade-off: The removal of human bias by using automation introduces the potential for algorithmic bias. 

Consideration: Although algorithms deployed by Knockri are designed to be deterministic it is possible that bias can be introduced in the development of these algorithms. There are several reasons why issues of algorithmic bias are of minimal concern. First, the algorithmic training process used by Knockri does not involve human evaluations of interviews as a target for training. Instead, a more objective training process of behavioural annotation is used to minimize the impact of human bias in training data. This suggests that biases in human evaluation are not trained into the model. Second, Knockri has provided TBS with documentation that shows that behavioural predictions made by the Knockri algorithm perform equally across demographic groups. Third, the algorithms deployed by Knockri are static and do not change once they are in production and are not altered by new input data. This prevents against issues of data drift and the degradation of results that have already been shared with the TBS team.","Compromis : les systèmes automatisés peuvent manquer de touche personnelle et de la connexion humaine qui peuvent être établies lors d’entrevues en personne. 

Considération : bien qu’il soit possible que l’utilisation de l’automatisation réduise dans une certaine mesure les liens humains dans le processus de recrutement, le contact humain peut également être une source de biais à cet égard. De plus, lorsque les ressources empêchent le recours à des entrevues en personne pour toutes les candidatures, la plateforme Knockri offre à davantage d’entre elles la possibilité de passer une entrevue, ce qui peut accroître la perception d’inclusion dans le cadre du processus d’embauche. Des mesures seront également prises afin d’améliorer l’élément humain de l’entrevue automatisé (c’est-à-dire des enregistrements des questions d’entrevues, des vidéos d’introduction et de conclusion réalisés par des personnes humaines, ainsi que des communications personnalisées par courrier électronique). De plus, comme indiqué précédemment, les candidatures auront la possibilité de se retirer du processus d’évaluation automatisé et d’être plutôt évalués en personne. 

Compromis : les systèmes automatisés peuvent avoir des difficultés à saisir la compréhension contextuelle complète des réponses, ce qui peut conduire à des interprétations erronées.

Considération : les modèles ne sont pas parfaits et il est possible que la plateforme Knockri ne comprenne pas pleinement les nuances de la réponse d’une candidature à l’entretien. Cependant, la plateforme est uniquement censée fournir une indication des attributs de la candidature qui sont requis afin de déterminer son rendement possible pour le poste. Les informations glanées dans la plateforme Knockri seront utilisées en combinaison avec d’autres informations portant sur la candidature afin d’obtenir une compréhension plus riche. De plus, les RH du SCT ont la capacité d’examiner l’enregistrement audio de toute réponse d’une candidature pour s’assurer qu’elle est correctement évaluée.

Compromis : même si les systèmes automatisés peuvent être efficaces, les coûts de configuration et de maintenance initiaux peuvent être plus élevés que ceux des entrevues en personne traditionnels. 

Considération : le coût initial de configuration est raisonnable compte tenu du coût et du temps nécessaires afin de mener des entrevues en personne. L’équipe de Knockri est responsable de la maintenance de la plateforme, sans frais supplémentaires pour l’organisation. 
 
Compromis : les systèmes automatisés fournissent des évaluations normalisées, mais ils peuvent manquer de souplesse pour s’adapter à des situations ou à des secteurs uniques. 

Considération : la plateforme Knockri a la capacité de personnaliser l’évaluation automatisée des candidatures afin de l’harmoniser avec les attributs comportementaux uniques estimés importants pour la réussite dans le cadre d’un poste au sein du SCT. En collaboration avec le SCT, l’équipe de l’entreprise Knockri déterminera les attributs comportementaux à mesurer, les comportements qui sous-tendent chaque attribut comportemental et les questions d’entrevue comportementale qui seront utilisées pour évaluer chaque attribut. La plateforme Knockri est capable de mesurer l’univers des comportements relatifs au travail et est hautement personnalisable. Cette souplesse servira à harmoniser le processus d’évaluation avec un degré élevé de spécificité contextuelle. 

Compromis : la suppression des biais humains grâce à l’automatisation introduit un risque de biais algorithmique. 

Considération : bien que les algorithmes déployés par la plateforme Knockri soient conçus pour être déterministes, il est possible qu’un biais puisse être introduit dans le développement de ces algorithmes. Il existe plusieurs raisons pour lesquelles les enjeux en matière de biais algorithmiques sont peu préoccupants. Premièrement, le processus relatif à l’entraînement algorithmique de la plateforme utilisée par l’entreprise Knockri n’implique pas d’évaluations des entrevues réalisées par des personnes humaines comme cible en matière d’entraînement de la plateforme. Au lieu, un processus d’entraînement de la plateforme davantage objectif en matière d’annotation comportementale est utilisé afin de limiter au minimum les répercussions des biais humains dans les données relatives à l’entraînement. Cela suggère que les biais de l’évaluation réalisée par des personnes humaines ne sont pas intégrés à l’entraînement du modèle. Deuxièmement, l’entreprise Knockri a fourni au SCT une documentation montrant que les prédictions comportementales faites au moyen l’algorithme de Knockri fonctionnent de la même manière entre les groupes démographiques. Troisièmement, les algorithmes déployés par la plateforme Knockri sont statiques et ne changent pas une fois en production et ne sont pas modifiés par de nouvelles données d’entrée. Cela évite les enjeux en matière de dérive des données et de dégradation des résultats déjà communiqués avec l’équipe du SCT. ",false
561,28,IA-09,item1-0,0,,,false
562,28,IA-10,"Yes. Human evaluation of interviews has been considered as an alternative to automation. However, the cost and time of conducting interviews was the impetus for proposing this process. In addition, a benefit of automation is the removal of human bias in the assessment process which may not be possible when human evaluations are relied upon. 

Interview administration and assessment are two components of an interview that can be automated. The VidCruiter platform was examined as an option for a non-automated approach. Drawing from prior implementations in the Government of Canada, the team deduced that VidCruiter could be utilized to schedule and carry out interviews in an asynchronous manner (Automated). 

However, it is important to note that VidCruiter does not offer the automated assessment function that Knockri provides. Knockri automates both the interview administration and assessment evaluation components of an interview. This automation function is essential as it decreases administrative workload, enhances diversity efforts, and streamlines the entire process, resulting in improved cost and time management.

While several vendors in the market provide automated interview assessment products, such as HireVue, the Knockri system stands out with its incomparable levels of customization and transparency compared to other vendors in the marketplace. Moreover, the Knockri system enjoys patent protection, making Knockri the sole company with the freedom to operate using their innovative systems and methods for behavioural attribute measurement. For additional information on the comparing Knockri to prior art please refer to the Knockri patent: (https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022251970&_cid=P12-LPGF1Q-96848-1). ",,"Yes. Human evaluation of interviews has been considered as an alternative to automation. However, the cost and time of conducting interviews was the impetus for proposing this process. In addition, a benefit of automation is the removal of human bias in the assessment process which may not be possible when human evaluations are relied upon. 

Interview administration and assessment are two components of an interview that can be automated. The VidCruiter platform was examined as an option for a non-automated approach. Drawing from prior implementations in the Government of Canada, the team deduced that VidCruiter could be utilized to schedule and carry out interviews in an asynchronous manner (Automated). 

However, it is important to note that VidCruiter does not offer the automated assessment function that Knockri provides. Knockri automates both the interview administration and assessment evaluation components of an interview. This automation function is essential as it decreases administrative workload, enhances diversity efforts, and streamlines the entire process, resulting in improved cost and time management.

While several vendors in the market provide automated interview assessment products, such as HireVue, the Knockri system stands out with its incomparable levels of customization and transparency compared to other vendors in the marketplace. Moreover, the Knockri system enjoys patent protection, making Knockri the sole company with the freedom to operate using their innovative systems and methods for behavioural attribute measurement. For additional information on the comparing Knockri to prior art please refer to the Knockri patent: (https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022251970&_cid=P12-LPGF1Q-96848-1). ","Oui. L’évaluation des entrevues réalisée par des personnes humaines a été estimée comme une solution de rechange à l’automatisation. Cependant, le coût et le temps nécessaires à la conduite des entrevues ont motivé la proposition de ce processus. En outre, l’un des avantages de l’automatisation est la suppression des biais humains dans le processus d’évaluation, ce qui peut ne pas être possible lorsque l’on s’appuie sur des évaluations réalisées par des personnes humaines. 

L’administration et l’évaluation des entrevues sont deux éléments constitutifs d’une entrevue qui peuvent être automatisées. La plateforme VidCruiter a été examinée comme une option pour une approche non automatisée. S’appuyant sur des mises en œuvre antérieures au sein du gouvernement du Canada, l’équipe a déduit que la plateforme VidCruiter pouvait être utilisée pour planifier et réaliser des entrevues de manière asynchrone (automatisée). 

Cependant, il est important de noter que la plateforme VidCruiter n’offre pas la fonction d’évaluation automatisée proposée par celle de Knockri. La plateforme Knockri automatise à la fois l’administration des entrevues et les composants d’évaluation d’une entrevue. Cette fonction d’automatisation est essentielle, car elle réduit la charge de travail administrative, améliore les efforts en matière de diversité et rationalise l’ensemble du processus, ce qui se traduit par une meilleure gestion des coûts et du temps.

Alors que plusieurs fournisseurs sur le marché proposent des produits d’évaluation automatisée des entrevues, comme HireVue, la plateforme Knockri se distingue par ses niveaux incomparables de personnalisation et de transparence par rapport aux autres. De plus, la plateforme Knockri bénéficie d’une protection par brevet, ce qui fait de Knockri la seule entreprise jouissant de la liberté d’opérer en utilisant ses systèmes et méthodes innovants de mesure des attributs comportementaux. Pour plus d’informations sur la comparaison de Knockri avec l’art antérieur, veuillez vous reporter au brevet de l’entreprise Knockri : (https ://patentscope.wipo.int/search/fr/detail.jsf?docId=WO2022251970&_cid=P12-LPGF1Q-96848-1). ",false
563,28,IA-11,"item3-0,item4-0,item5-0,item6-0",,,,true
564,28,IA-12,"Without automation, TBS is less likely to run as many external staffing processes, which could harm the department’s efforts to increase diversity. Sourcing diverse applicants alone will not help achieve diversity outcomes. An important aspect of achieving diversity in the long run is to ensure that sourced candidates effectively screened and have a high likelihood of meeting expectations on the job. Without automation, efforts to identify highly qualified diverse candidates will be slow and may limit the total number of diverse candidates that can be considered by the TBS. In this way, efficiency in candidate assessment is paramount to achieving the long-range goals as outlined in the Clerk’s call to action. ",,"Without automation, TBS is less likely to run as many external staffing processes, which could harm the department’s efforts to increase diversity. Sourcing diverse applicants alone will not help achieve diversity outcomes. An important aspect of achieving diversity in the long run is to ensure that sourced candidates effectively screened and have a high likelihood of meeting expectations on the job. Without automation, efforts to identify highly qualified diverse candidates will be slow and may limit the total number of diverse candidates that can be considered by the TBS. In this way, efficiency in candidate assessment is paramount to achieving the long-range goals as outlined in the Clerk’s call to action. ","Sans automatisation, il est peu probable que le SCT gère autant de processus de dotation externe, ce qui pourrait nuire aux efforts du ministère en vue d’accroître la diversité. La recherche de candidatures diversifiées ne suffira pas à elle seule à atteindre des résultats en matière de diversité. Un aspect important pour parvenir à la diversité à long terme est de garantir que les candidatures sélectionnées le sont de manière efficace et ont de fortes chances de répondre aux attentes du poste. Sans automatisation, les efforts visant à cerner des candidatures diversifiées hautement qualifiées seront lents et pourraient limiter le nombre total de candidatures diversifiées pouvant être pris en considération par le SCT. Ainsi, l’efficacité de l’évaluation des candidatures est primordiale afin d’atteindre les objectifs à long terme énoncés dans l’appel à l’action du greffier. ",false
565,28,IA-13,item2-0,0,,,false
566,28,IA-14,item2-0,0,,,false
567,28,IA-15,item2-0,0,,,false
568,28,IA-16,item2-0,0,,,false
569,28,IA-17,item2-0,0,,,false
570,28,IA-18,item2-0,0,,,false
571,28,IA-19,item1-3,3,,,false
572,28,IA-20,item2-0,0,,,false
573,28,IA-22,"The ultimate decision is to hire or not hire a candidate. For this decision, human judgment and discretion remain the key lever in the assessment of candidates. While the assessment tools provided by the Knockri system assist in providing data to inform decisions, critical decision points will be continually made by HR advisors to ensure quality assurance. The Knockri system will provide one of several candidate inputs that will be used to support a decision to include and exclude someone from a pre-screened pool of candidates. Therefore, the Knockri system will contribute to administrative decision-making by supporting an officer through assessments, recommendations, and intermediate decisions. As part of the proposed pilot project, ALL candidates assessed by Knockri will also be reviewed by an HR advisor.",,"The ultimate decision is to hire or not hire a candidate. For this decision, human judgment and discretion remain the key lever in the assessment of candidates. While the assessment tools provided by the Knockri system assist in providing data to inform decisions, critical decision points will be continually made by HR advisors to ensure quality assurance. The Knockri system will provide one of several candidate inputs that will be used to support a decision to include and exclude someone from a pre-screened pool of candidates. Therefore, the Knockri system will contribute to administrative decision-making by supporting an officer through assessments, recommendations, and intermediate decisions. As part of the proposed pilot project, ALL candidates assessed by Knockri will also be reviewed by an HR advisor.","La décision finale est d’embaucher ou non une candidature. Pour cette décision, le jugement humain et la discrétion constituent le levier clé de l’évaluation des candidatures. Bien que les outils d’évaluation fournis par la plateforme Knockri apportent des données pour éclairer les décisions, des points de décision essentiels seront continuellement pris par les conseillers en ressources humaines afin de garantir l’assurance qualité. La plateforme Knockri fournira certaines des informations concernant les candidatures qui seront utilisées pour appuyer la décision d’inclure et d’exclure quelqu’un d’un bassin de candidatures présélectionnées. Par conséquent, la plateforme Knockri contribuera à la prise de décision administrative en aidant un agent à travers des évaluations, des recommandations et des décisions intermédiaires. Dans le cadre du projet pilote proposé, toutes les candidatures évaluées au moyen de la Knockri seront également examinées par un conseiller en ressources humaines.",false
574,28,IA-23,item7-1,,,,true
575,28,IA-24,item2-0,0,,,false
576,28,IA-26,item1-4,4,,,false
577,28,IA-27,item1-1,1,item1-1,,false
578,28,IA-28,item1-1,1,item1-1,,false
579,28,IA-29,item2-0,0,,,false
580,28,IA-30,item2-2,2,,,false
581,28,IA-31,item1-1,1,,,false
582,28,IA-32,"All assessments made by the system will be reviewed, and if necessary, are reversible. In the proposed pilot project, HR advisors will be reviewing all assessment results. As the results will support HR decision-making, the ultimate decision is with the HR advisor and/or hiring manager. ",,,,false
583,28,IA-33,item1-1,1,,,false
584,28,IA-34,The proposed pilot project is unrelated to issues to health-related services and social assistance.,,The proposed pilot project is unrelated to issues to health-related services and social assistance.,Le projet pilote proposé n’a aucun rapport avec les questions relatives aux services de santé et à l’assistance sociale.,false
585,28,IA-35,item1-1,1,,,false
586,28,IA-36,"The economic interests of individuals are primarily driven by labour market conditions and not by the selection procedures used to identify suitable candidates. Regardless of the selection procedures, the number of job openings remains static. In addition, it is assumed that many candidates are already employed and currently working at other organizations or in different government work roles. ",,"The economic interests of individuals are primarily driven by labour market conditions and not by the selection procedures used to identify suitable candidates. Regardless of the selection procedures, the number of job openings remains static. In addition, it is assumed that many candidates are already employed and currently working at other organizations or in different government work roles. ","Les intérêts économiques des personnes dépendent principalement des conditions du marché du travail et non des procédures de sélection utilisées en vue de déterminer les candidatures appropriées. Quelles que soient les procédures de sélection, le nombre d’offres d’emploi reste stable. En outre, on suppose que de nombreuses candidatures sont déjà membres du personnel et travaillent actuellement dans d’autres organisations ou dans différents rôles gouvernementaux. ",false
587,28,IA-37,item1-1,1,,,false
588,28,IA-38,Hiring decisions are assumed to have little to no impact on the ongoing sustainability of an environmental ecosystem.,,Hiring decisions are assumed to have little to no impact on the ongoing sustainability of an environmental ecosystem.,On suppose que les décisions d’embauche ont peu ou pas de répercussions sur la durabilité d’un écosystème environnemental.,false
589,28,IA-39,item1-1,1,,,false
590,28,IA-40,"The choice to hire or not hire a candidate is expected to have little to no impact on the equality, dignity, privacy, and autonomy of individuals. Furthermore, as part of the selection process candidates have the autonomy to choose to complete, or not to complete, the automated assessment.  Personal identifying information collected using automation will be protected, and used in a way that preserves the dignity of candidates in the hiring process.",,"The choice to hire or not hire a candidate is expected to have little to no impact on the equality, dignity, privacy, and autonomy of individuals. Furthermore, as part of the selection process candidates have the autonomy to choose to complete, or not to complete, the automated assessment.  Personal identifying information collected using automation will be protected, and used in a way that preserves the dignity of candidates in the hiring process.","Le choix d’embaucher ou de ne pas embaucher une candidature devrait avoir peu ou pas de répercussions sur l’égalité, la dignité, la vie privée et l’autonomie des personnes. De plus, dans le cadre du processus de sélection, les candidatures ont la liberté de choisir de participer ou non au processus d’évaluation automatisée. Les renseignements personnels permettant l’identification des personnes recueillis à l’aide de l’automatisation seront protégés et utilisés de manière à préserver la dignité des candidatures dans le cadre du processus d’embauche.",false
591,28,IA-41,item2-0,0,,,false
592,28,IA-42,PSE 902,,PSE 902,POE 902,false
593,28,IA-43,item1-4,4,,,false
594,28,IA-44,item4-4,4,,,false
595,28,IA-45,item2-1,1,,,false
596,28,IA-46,item2-1,1,,,false
597,28,IA-47,item2-0,0,,,false
598,28,IA-48,item4-4,4,,,false
599,28,IA-50,Input data consist of audio recordings of candidate answers to a set of structured behavioural interview questions. The input data is collected via asynchronous audio interview recordings submitted by candidates. ,,Input data consist of audio recordings of candidate answers to a set of structured behavioural interview questions. The input data is collected via asynchronous audio interview recordings submitted by candidates. ,Les données conservées dans la plateforme consistent en des enregistrements audios des réponses des candidatures à un ensemble de questions d’ordre comportemental obtenues lors d’entrevues structurées. Les données sont recueillies par le biais d’enregistrements d’entrevues audio asynchrones soumis par les candidatures. ,false
600,28,IA-51,item2-0,0,,,false
601,28,IA-52,item1-2,,,,true
602,28,MQ-01,item1-1,1,,,false
603,28,MQ-02,"item5,item6,item11,item8,item13",,,,true
604,28,MQ-04,item1-1,1,,,false
605,28,MQ-05,"item7,item13",,,,true
606,28,MQ-07,item1-2,2,,,false
607,28,MQ-08,item2-0,0,,,false
608,28,MQ-09,item2-0,0,,,false
609,28,MQ-10,item2-0,0,,,false
610,28,MQ-11,item1-1,1,,,false
611,28,MQ-12,item2-0,0,,,false
612,28,MQ-13,item1-2,2,,,false
613,28,MQ-14,item1-2,2,,,false
614,28,MQ-15,item2-0,0,,,false
615,28,MQ-16,item2-0,0,,,false
616,28,MQ-17,item1-1,1,,,false
617,28,MQ-18,item1-2,2,,,false
618,28,MQ-19,item1-2,2,,,false
619,28,MQ-20,item1-1,1,,,false
620,28,MQ-21,item1-2,2,,,false
621,28,MQ-22,item1-1,1,,,false
622,28,MQ-23,item1-1,1,,,false
623,28,MQ-24,item1-2,2,,,false
624,28,MQ-25,item1-1,1,,,false
625,28,MQ-26,item1-2,2,,,false
626,28,MQ-27,item1-1,1,,,false
627,28,MQ-28,item1-1,1,,,false
628,28,MQ-29,item1-2,2,,,false
629,28,MQ-30,item1-2,2,,,false
630,28,MQ-31,item1-1,1,,,false
631,28,MQ-32,item1-2,2,,,false
632,28,MQ-33,item2-0,0,,,false
633,28,MQ-34,item1-1,1,,,false
